사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
202205,5호선,하남풍산,4,1716,5448,11404,11996,6782,5862,5449,5624,5779,5862,6869,9228,10947,14549,5970,4125,4039,2272,696,0,0,0,0
202205,5호선,행당,31,4112,11924,32738,44343,21648,14824,12467,12076,11010,9905,10034,9877,10616,10204,6480,5055,4109,3235,1036,6,0,0,0
202205,5호선,화곡,313,23771,40869,118917,149223,73854,47284,42454,42020,39525,33808,32098,37523,39606,38291,23724,17110,14320,10944,3527,6,0,0,0
202205,6호선,고려대(종암),23,4288,8063,21993,26520,14413,10418,10817,11835,13916,11129,14248,21168,22423,21874,10669,8933,10197,11667,4429,4,1,0,0
202205,6호선,공덕,129,4946,8980,22123,30578,21677,17847,19972,21504,22777,22790,26199,31875,53251,85777,34634,27365,28006,23129,10599,67,0,0,0
202205,6호선,광흥창(서강),5,2845,7712,20117,26704,16855,12095,13056,14581,11749,11893,14103,15188,20748,32078,13651,9447,8543,6568,2362,1,0,0,0
202205,6호선,구산,1,5513,11793,30971,38145,19634,12925,12011,12831,11191,9579,10568,12270,10026,9121,5691,4420,3911,3305,895,3,0,0,0
202205,6호선,녹사평(용산구청),12,1816,2159,5066,7906,5862,4715,5024,5895,6912,7462,8472,12453,14724,19017,12251,11826,13455,13041,6525,7,0,0,0
202205,6호선,대흥(서강대앞),22,2417,5736,16068,22055,13798,10432,10643,13323,13780,12292,14641,18923,22561,23984,12751,10053,10287,11337,3565,3,0,0,0
202205,6호선,독바위,1,2272,5146,14454,13150,6684,4452,3852,4279,3931,3529,3547,3721,3258,2741,1886,1270,1034,605,222,7,0,0,0
202205,6호선,돌곶이,15,6540,14353,38495,42829,21624,14479,12792,13237,14039,13922,12830,13207,14826,14604,10164,7101,6724,4940,1972,3,0,0,0
202205,6호선,동묘앞,166,4525,4846,9901,14219,11110,10726,13228,16425,17047,18301,20945,22973,24161,23603,13265,9125,7825,6442,2510,20,0,0,0
202205,6호선,디지털미디어시티,80,6328,14693,48367,51682,28194,17610,14543,15557,14597,13391,14751,19109,32744,50759,20774,11525,9324,6505,2594,93,0,0,0
202205,6호선,마포구청,18,7108,14500,40579,56325,33389,22191,19521,20986,19593,18010,18042,20372,25796,37111,17678,13316,12312,9380,3909,0,0,0,0
202205,6호선,망원,2,5634,10437,28127,38118,24341,18289,17537,20091,21122,21647,23057,26430,30888,38642,27137,24543,23237,20009,8053,1,0,0,0
202205,6호선,버티고개,2,765,1892,4968,7959,5076,3541,3436,3243,3313,3043,3427,3859,4628,6252,3130,2179,1713,1475,536,5,0,0,0
202205,6호선,보문,13,3614,7407,21798,32481,16249,11035,10153,10973,11472,10266,10452,13009,14337,17647,8673,6513,6510,5149,2612,0,0,0,0
202205,6호선,봉화산(서울의료원),35,5285,16138,48853,39733,19815,14796,12410,12552,11783,10269,9826,10746,12910,10644,5801,4497,3747,2906,917,4,0,0,0
202205,6호선,불광,33,1723,4111,10500,12536,7086,5976,6837,7316,8224,8621,9845,11262,10204,9930,6255,5322,4322,2462,851,1,0,0,0
202205,6호선,삼각지,20,1690,3342,7954,13866,9571,7488,9410,10760,12041,12028,14657,17592,23524,30605,14402,10779,10880,9389,4418,2,0,0,0
202205,6호선,상수,56,4637,5454,9732,14196,9270,7053,7933,11555,12824,13340,14729,19088,24641,29503,20045,18323,20535,21956,13042,1,0,0,0
202205,6호선,상월곡(한국과학기술연구원),3,5177,9346,25626,29305,14986,10275,9534,9264,9283,8756,8091,10060,10024,10575,6598,3730,3642,2635,1198,4,0,0,0
202205,6호선,새절(신사),29,11174,21282,55665,63870,32720,21276,18586,19448,18009,15602,15882,21239,18625,16722,10003,7226,6270,4851,1477,4,0,1,0
202205,6호선,석계,1009,9128,20482,50216,55121,30060,21176,18601,18685,18387,16382,16389,18387,18069,16368,11781,8726,7730,7110,3592,55,0,0,0
202205,6호선,신내,0,0,1,1,1,3,1,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0
202205,6호선,신당,85,6085,4615,6398,11075,9717,8274,10260,12781,11160,10334,12877,20121,21805,24933,15433,13400,16454,22109,4880,13,0,0,0
202205,6호선,안암(고대병원앞),27,3547,3953,9488,11904,11227,13144,17160,18133,20568,19927,29177,37419,46030,39247,21413,19148,23278,32271,16990,0,0,0,0
202205,6호선,약수,7,1349,2102,5049,7693,5693,4548,4740,5181,5532,5619,6038,6888,8419,12966,6520,4886,5155,4186,1814,4,0,0,0
202205,6호선,역촌,1,1989,6081,16846,16862,9010,6029,5177,6093,5976,5122,4647,4748,4972,5406,2870,2158,1697,1406,455,0,0,0,0
202205,6호선,연신내,0,0,1,0,3,1,1,3,0,1,2,0,1,3,1,2,1,1,0,0,0,0,0,0
202205,6호선,월곡(동덕여대),17,6945,14082,41205,46374,25470,17954,17489,17886,17966,17579,17418,21615,22348,27271,13699,10320,8962,5841,2657,4,1,0,0
202205,6호선,월드컵경기장(성산),0,861,2715,8139,9724,5702,6768,7926,8808,8865,10262,13035,16184,15158,21540,9800,7763,11035,9137,3982,1,0,0,0
202205,6호선,응암,12,12035,27449,72675,92062,45811,30207,26268,27384,25858,22144,21188,22793,22480,22181,14191,10670,8952,7166,2381,3,0,0,0
202205,6호선,이태원,82,17534,11535,10697,14331,10959,9560,10403,13071,14422,16377,20071,26442,30156,33919,27185,26237,30776,35568,22667,9,0,0,0
202205,6호선,증산(명지대앞),29,8203,16146,41696,49651,27453,18251,15321,15731,14987,12748,12538,13677,13842,13662,8117,6061,4686,3720,1551,2,0,0,0
202205,6호선,창신,3,2652,5250,14919,17174,8616,5754,4732,4956,4521,4014,4940,6366,5046,4819,3454,2981,1977,1470,584,1,0,0,0
202205,6호선,청구,16,1764,3227,7173,9746,6073,4624,4481,4339,4755,4561,4799,5849,6933,12485,8336,4926,4096,3651,1506,6,0,0,0
202205,6호선,태릉입구,23,4639,7799,20019,22801,11831,9477,9716,10664,11253,11290,12077,12712,12973,11999,7754,6322,5263,4125,1768,14,0,0,0
202205,6호선,한강진,59,1235,1549,3230,5305,4486,3532,4444,6189,8204,10753,16102,25558,30806,38936,26112,22040,24764,24850,4394,5,0,0,0
202205,6호선,합정,26,4208,6479,14695,22310,16059,12939,14480,17345,19307,20437,22290,26024,33037,48315,32221,28923,32657,29603,14440,4,0,0,0
202205,6호선,화랑대(서울여대입구),7,5963,22380,61356,56736,27330,18296,16476,17197,17311,14815,16086,19472,20851,17322,8547,6124,5176,3866,1263,1,0,0,0
202205,6호선,효창공원앞,13,2607,5862,17334,27017,16440,10173,9685,10755,10546,9453,10537,12639,15773,23166,10371,7212,6418,5078,2267,3,0,0,0
202205,7호선,가산디지털단지,630,7758,9588,22117,26560,18735,18156,22932,29200,33834,38346,48232,70403,187598,301388,124785,68196,57147,33000,11638,67,0,0,0
202205,7호선,강남구청,17,1746,4134,6999,9763,8720,9043,10749,13009,15515,19503,25095,29159,43942,88730,50927,32563,31855,26733,9532,17,0,0,0
202205,7호선,건대입구,58,4207,5089,12348,19494,15752,14114,16253,17867,19190,22418,26766,31638,38573,35300,26229,28459,24181,23162,11787,11,0,0,0
202205,7호선,고속터미널,43,1139,3209,11771,19328,23661,23941,27145,26568,28387,29389,36104,41036,55546,56059,37289,38633,32483,27791,8937,6,0,0,0
202205,7호선,공릉(서울과학기술대),35,6628,15297,37753,42618,24475,18795,17974,19358,19018,18604,20800,26800,24695,26693,14455,12498,11652,11109,4335,3,0,0,0
202205,7호선,광명사거리,134,21222,33371,82515,94442,49955,34627,30687,32418,32037,28978,29892,34565,38310,34839,24053,17743,13366,9291,3568,53,0,0,0
202205,7호선,군자(능동),50,9072,15306,36048,58862,38492,21576,18520,20001,20061,18372,18991,22073,27023,34985,21037,17050,16456,13616,6521,39,0,0,0
202205,7호선,굴포천,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202205,7호선,까치울,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
202205,7호선,남구로,105,17700,15808,31648,35706,23550,15728,14132,15400,14928,14222,15593,19680,41933,73276,32189,18363,12889,8768,3590,4,0,0,0
202205,7호선,남성,19,6070,14446,38662,57565,32982,19732,17008,17120,16108,14270,13786,15076,15077,15335,9174,8038,7547,5890,2238,16,0,0,0
202205,7호선,내방,5,2236,7216,18996,28998,20315,15348,15309,16730,18017,18779,20331,25735,37600,68937,26742,19372,19167,14518,4604,4,0,0,0
202205,7호선,노원,42,7359,15474,38909,42036,29634,27561,30469,33380,33602,35039,37962,41547,42787,46913,29767,29434,22878,22734,7668,120,0,0,0
202205,7호선,논현,36,2994,5505,9620,15629,13198,12623,14338,15936,17906,21934,27170,32996,58714,104754,57870,36762,38120,38070,17475,41,0,0,0
202205,7호선,대림(구로구청),26,12511,9304,15998,22853,17322,11938,11999,12775,13756,14386,14816,15759,17465,18396,12546,10346,8082,6800,3119,2,0,0,0
202205,7호선,도봉산,49,5164,18582,51176,42864,22272,14131,13746,13234,13014,13097,14939,18114,15599,13287,7079,4349,3369,2737,769,56,0,0,0
202205,7호선,뚝섬유원지,27,5787,9978,22959,31729,21120,12258,10391,11155,12504,13885,17976,22780,26746,29802,31292,34822,36729,30944,12525,31,0,0,0
202205,7호선,마들,10,9997,25985,64751,63467,32383,22580,19792,20507,18093,16283,16365,15788,14045,12640,7980,5912,4081,3308,1276,11,0,0,0
202205,7호선,먹골,12,7561,13855,36830,46161,26633,17419,15331,16623,15668,13860,14058,15062,15825,16313,11103,8165,6476,5175,2119,5,0,0,0
202205,7호선,면목,36,12949,24686,58916,73914,41909,25202,22144,23819,22424,19071,21752,27742,25790,21946,17185,10993,8930,7087,2457,19,0,0,0
202205,7호선,반포,3,890,2859,8399,12151,8540,6508,6469,7942,8659,8836,10941,15365,16412,17602,12368,9844,10597,8182,2532,1,0,0,0
202205,7호선,보라매,6,5416,8836,23694,35568,21344,14099,13694,13272,12975,12654,14278,18748,19417,32950,12160,10076,8564,7197,2771,5,0,0,0
202205,7호선,부천시청,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
202205,7호선,사가정,11,11916,23977,57941,72612,42156,27350,23145,24651,23649,21354,21383,23407,26239,24728,18174,13186,11193,8467,3974,48,0,0,0
202205,7호선,상도,2,5552,13017,34698,45669,27041,17940,16445,17369,17084,15258,16248,18659,20661,21292,12000,10050,9859,9044,4449,19,0,0,0
202205,7호선,상동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202205,7호선,상봉(시외버스터미널),416,10953,21004,55103,76575,37805,23365,21308,23887,23869,22279,22201,26322,28533,31906,22871,17564,16250,12874,5798,69,0,0,0
202205,7호선,수락산,45,9978,22023,51459,50182,31078,21833,19646,20318,21025,20660,20553,21564,20940,20640,12837,8907,6954,4715,1829,31,0,0,0
202205,7호선,숭실대입구(살피재),6,6028,13063,39483,51694,30758,21780,20281,20249,22022,22516,21254,29574,30389,24695,15055,12485,14555,14280,5686,27,0,0,0
202205,7호선,신대방삼거리,42,11186,20345,55943,82246,46091,27095,23967,24123,21999,20117,19948,23136,23949,29344,15071,12428,10169,8556,3660,16,0,0,0
202205,7호선,신중동,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
202205,7호선,신풍,110,12193,17257,43133,54139,30675,18664,15656,17161,15780,14139,14206,16812,17297,18334,11881,8207,6577,5138,1805,17,0,0,0
202205,7호선,어린이대공원(세종대),3,3681,8125,20018,33639,25027,16782,20389,27103,28345,30086,32778,38519,50027,50385,27019,20119,20431,20424,9431,26,0,0,0
202205,7호선,온수(성공회대입구),146,7084,16879,47812,55492,23744,13776,11762,12958,11598,10576,12256,19449,18607,14124,7308,5549,5151,3490,1475,10,0,0,0
202205,7호선,용마산(용마폭포공원),6,5195,10855,24343,30354,17414,10183,9189,9145,8458,7093,7483,8568,8449,8559,5380,3552,2943,1989,858,22,0,0,0
202205,7호선,이수,26,4715,9872,27917,43989,28867,20954,20448,22211,23828,23513,24425,27654,31939,42699,25513,24155,26758,24532,11981,36,0,0,0
202205,7호선,장승배기,12,6209,11286,26904,39813,24016,15454,13285,13412,13702,11990,11805,13857,13614,15647,8869,7161,6588,5332,1989,14,0,0,0
202205,7호선,장암,1,1522,6291,15531,9859,4030,2307,2300,2382,2745,3114,3418,4244,4071,3046,1977,1310,895,407,133,3,0,0,0
202205,7호선,중계,10,9573,25119,63758,65463,35497,24203,21664,25140,20667,16933,18593,24778,22175,19131,10872,7772,7362,5259,1813,24,0,0,0
202205,7호선,중곡,2,6436,13972,32920,46559,28138,17192,14770,15320,14729,13208,14181,19592,20495,22298,12213,8306,7046,5314,1527,14,0,0,0
202205,7호선,중화,12,8802,15405,37962,48432,26859,17497,15501,16580,15627,14330,14733,17242,18842,19695,12405,8476,7055,5146,2016,11,0,0,0
202205,7호선,천왕,16,7661,18104,52231,59019,32226,18290,15222,15790,14366,12219,12246,15189,14500,14809,8131,5669,4469,3441,1130,7,0,0,0
202205,7호선,철산,34,10845,29732,84744,88635,48992,32536,28830,29850,28224,25339,26201,29563,35140,37160,21609,19244,18628,15595,6297,90,0,0,0
202205,7호선,청담,28,2679,6866,10640,15146,12660,12239,15168,18410,19944,22574,31052,39434,61685,114784,54965,31912,29617,24337,6622,12,0,0,0
202205,7호선,태릉입구,111,7478,8733,22896,27798,18932,14151,14352,16550,17161,18806,21803,23077,24952,24099,14607,11282,10106,7446,3085,11,0,0,0
202205,7호선,하계,16,8518,25927,70967,73601,40821,29793,27477,29349,26793,25036,28000,33259,32560,27179,15756,12800,11108,8184,2510,30,0,0,0
202205,7호선,학동,1,1967,4649,8914,11721,10695,11195,13275,17413,19989,24814,31796,42458,75905,161118,75854,38801,35879,27439,9919,37,0,0,0
202205,8호선,가락시장,60,2884,5708,10855,12705,10265,9909,10334,9943,10658,11537,13161,13324,18110,28631,12269,11029,10795,9011,3657,22,0,0,0
202205,8호선,강동구청,11,5336,11783,31297,42729,23759,15298,13708,14564,13482,13141,13175,15613,18974,27346,10127,7753,6804,4921,1526,9,0,0,0
202205,8호선,남위례,0,1089,4643,16545,18679,10422,7088,6343,7130,7081,6694,7952,9979,12565,14044,6246,4976,5020,3880,1430,0,0,0,0
202205,8호선,남한산성입구(성남법원.검찰청),40,11160,21825,53499,70680,35078,22705,20800,23066,20443,17693,21021,26707,30854,26129,12757,8725,6979,4896,1354,18,0,0,0
202205,8호선,단대오거리,3,8897,16976,37388,45476,24720,17760,15648,17677,15671,13919,14494,19636,22968,24495,11757,7815,6262,4610,1730,25,0,0,0
202205,8호선,모란,11,2170,3340,8480,12252,7774,6902,7706,8605,9131,10318,10584,12970,11740,11458,7066,4984,4617,4142,2245,3,0,0,0
202205,8호선,몽촌토성(평화의문),1,1680,3934,12059,17875,10779,8140,9548,10861,11394,11054,11492,13967,16638,21960,9780,7937,8002,6304,2690,0,0,0,0
202205,8호선,문정,6,2123,6807,22697,32387,19160,15731,16669,18340,21016,23505,26645,31980,75595,123659,41769,27391,24978,19800,6238,8,0,0,0
202205,8호선,복정,17,4514,10407,28730,37140,22305,14310,11559,13921,12207,11704,13564,18370,23623,25293,14427,9193,7378,6279,2474,6,0,0,0
202205,8호선,산성,21,3947,8355,22708,25586,13668,9567,8352,8596,7969,7531,8577,10747,10170,7642,3979,2811,2521,1374,607,3,0,0,0
202205,8호선,석촌,7,3048,6467,16522,24473,14077,10625,10120,11024,11060,10718,11989,13236,17147,19196,11416,10413,10573,8556,3118,25,0,0,0
202205,8호선,송파,0,2973,8550,27289,33223,18789,13590,12563,12835,12565,11226,13284,17089,14906,16715,9199,6778,5407,4081,1439,10,0,0,0
202205,8호선,수진,4,4241,7173,17099,23505,12546,8975,7934,9096,8179,6688,8171,10908,10786,8717,5248,3612,3059,2145,770,9,0,0,0
202205,8호선,신흥,0,3498,5417,11832,16624,9316,6462,6412,6684,6493,6150,6709,8690,9187,8198,5050,4294,3226,2352,848,7,0,0,0
202205,8호선,암사,60,15263,30128,81770,105967,52167,29727,24916,26155,24503,20631,19503,21315,22967,24223,14525,11316,8371,5648,1902,2,0,0,0
202205,8호선,잠실(송파구청),18,1431,4810,8865,13761,9882,9977,12348,15569,18661,23261,28861,32773,42449,62866,36414,35086,34149,26088,8745,4,0,0,0
202205,8호선,장지,22,5888,18019,47906,58173,32537,20865,18639,20874,21212,20672,23771,32943,43233,47498,27891,24219,19097,11846,3835,4,0,0,0
202205,8호선,천호(풍납토성),84,11266,17416,40408,58073,32395,19584,18813,20801,20636,19976,21514,23842,30381,30873,20610,17535,13514,10865,4367,21,1,0,0
202205,9호선,가양,90,15985,26327,75077,80565,44598,33670,31220,32250,29460,26632,27891,32812,39781,48712,21385,16064,13025,9060,2699,34,0,0,0
202205,9호선,개화,11,1762,6248,13868,9272,3588,2716,2495,2479,2490,2455,3009,4548,6247,6229,2964,1846,1899,516,184,6,20,0,0
202205,9호선,고속터미널,21,2169,5141,17570,22733,18971,16852,19554,22228,24180,26799,30976,35595,39668,40139,35081,33240,27778,23722,8463,83,0,0,0
202205,9호선,공항시장,13,3647,4838,10081,10979,6441,5056,4846,5042,4641,4372,4427,4670,4692,4128,2885,2751,2222,1640,671,17,0,0,0
202205,9호선,구반포,1,194,684,1506,2024,1327,1271,1418,1959,2235,2598,2624,3307,4183,5213,2438,1887,1162,1145,265,5,0,0,0
202205,9호선,국회의사당,1,953,2070,3998,7221,6442,7825,10663,16497,17850,20788,21856,27246,62721,108167,35628,21770,21861,14777,5106,75,0,0,0
202205,9호선,김포공항,17,1371,2962,7910,10471,8983,10493,12748,15842,14630,15004,17688,17748,19805,24750,17985,16740,17071,11474,1433,53,0,0,0
202205,9호선,노들,15,3849,5523,17507,21854,11962,8279,7066,6859,7115,6023,5685,6668,7344,6838,4569,3903,3403,2455,953,15,0,0,0
202205,9호선,노량진,452,16941,26209,66413,96983,52091,33345,32314,36872,40517,34228,34339,39107,52085,62841,33351,33634,40868,46067,11498,82,0,0,0
202205,9호선,당산,58,8663,18360,54117,63105,35828,26862,26510,28301,26222,24849,24687,27483,35922,46328,24363,20220,20270,17723,7946,113,0,0,0
202205,9호선,동작(현충원),23,1161,1779,5410,6750,4325,3423,4353,4359,4591,4149,4261,4765,4743,4721,2171,1865,1577,1526,563,20,0,0,0
202205,9호선,등촌,8,5857,15327,45300,54644,23871,18018,16780,16976,15723,14551,14163,15639,15604,18807,9523,7152,6149,4718,1691,30,0,0,0
202205,9호선,마곡나루(서울식물원),7,4086,10968,30097,31088,15523,12158,12737,14608,14997,15459,17953,21834,35277,44938,19867,16501,16912,14696,6463,128,0,0,0
202205,9호선,사평,1,953,3201,10527,13330,7722,5810,5172,5491,5448,4944,5580,8194,7276,8081,4746,3066,2375,2141,608,16,0,0,0
202205,9호선,샛강,5,996,2360,5146,6500,5205,5096,5986,6395,7060,7958,9111,10527,19816,31987,11452,9365,9268,7897,3603,86,0,0,0
202205,9호선,선유도,0,1873,6267,21443,25517,12415,8363,8445,9423,9127,9032,10942,14120,24097,39734,14112,8834,7421,5752,1820,21,0,0,0
202205,9호선,신논현,39,5012,13864,35683,47628,33096,28616,34249,40532,44086,45718,52405,62190,86032,115671,80560,59168,64105,62785,28892,435,0,0,0
202205,9호선,신목동,0,2043,6516,20947,21012,10084,6596,6377,5822,5313,5131,4720,6224,7061,6179,2960,2092,1856,1855,607,13,0,0,0
202205,9호선,신반포,0,640,2242,6592,8299,5421,4221,4155,4956,5314,5496,7633,13632,14249,10116,6271,5231,5443,4460,1195,19,0,0,0
202205,9호선,신방화,5,4679,11563,29117,27844,15007,11308,10145,10890,10003,9012,9397,11157,9361,10258,5971,4837,3602,2583,912,6,0,0,0
202205,9호선,양천향교,7,4508,10604,31794,32321,15264,12184,12110,13727,12934,12437,13725,17132,22021,32902,12260,8010,7044,4977,1671,17,0,0,0
202205,9호선,여의도,13,2921,4629,9825,11382,11121,13896,20564,22893,27083,30543,37968,53891,138941,153192,69622,57561,47490,31205,10011,184,0,0,0
202205,9호선,염창,27,12524,28411,80271,88452,46676,28780,25273,25174,22417,19425,18436,20222,22817,24258,13204,10141,8956,6758,2320,34,1,0,0
